simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
667,68,54,33,28,56,42,47,43,35,40,40,31,26,41,31,41,21,51,50,25,40,19,44,55,56,61,45,42,20,46
668,66,50,35,25,40,50,42,57,34,39,37,42,23,44,22,43,26,59,49,23,40,23,44,47,51,48,46,50,21,55
669,59,47,35,37,59,38,36,49,28,41,36,37,20,47,21,44,34,55,50,27,43,20,47,52,49,54,52,45,26,43
670,59,51,31,33,50,42,34,56,36,35,33,33,24,45,17,45,29,55,46,22,38,27,47,54,60,59,42,42,26,60
671,67,45,38,34,51,49,36,54,38,32,39,36,23,42,16,40,29,55,38,24,42,22,40,55,57,56,48,49,29,47
672,60,51,37,33,54,50,35,48,40,38,46,39,21,45,14,44,22,57,44,21,42,22,43,52,49,59,52,47,21,45
673,61,46,35,35,53,43,38,54,37,37,39,29,21,52,16,44,31,57,47,27,44,18,48,51,50,52,42,50,20,54
674,58,36,39,32,48,49,45,54,39,31,36,38,19,43,19,45,37,52,43,30,42,31,46,48,47,59,43,49,21,52
675,65,43,37,29,52,43,39,52,35,30,38,37,25,42,18,41,37,56,37,22,45,19,44,50,62,54,53,43,27,56
676,64,47,40,36,59,48,37,54,30,37,39,39,28,37,19,42,31,49,48,17,44,21,43,43,54,51,45,52,26,51
677,59,51,31,36,53,41,42,55,42,41,46,40,29,39,25,44,18,56,47,23,40,30,49,49,54,47,46,41,15,42
678,56,47,31,26,51,43,54,46,41,41,35,42,24,41,28,51,27,56,37,20,39,19,47,49,49,55,46,49,24,57
679,60,56,29,33,49,50,43,55,35,39,44,36,24,36,22,45,33,45,47,29,33,24,57,50,40,59,42,47,20,49
680,70,47,27,36,52,46,37,53,33,26,32,38,26,52,23,46,37,50,52,24,43,23,48,47,47,54,43,43,17,59
681,60,53,29,41,56,47,35,49,35,41,47,30,26,50,14,49,32,53,49,25,38,22,43,45,48,56,46,40,25,47
682,64,49,39,31,44,47,35,61,37,44,38,33,24,41,15,48,24,60,46,25,40,21,46,55,48,54,45,44,25,48
683,67,42,33,37,52,48,36,55,37,37,38,38,21,41,13,49,24,50,47,16,42,24,49,56,51,54,51,46,29,48
684,61,49,32,29,49,49,41,46,36,39,40,37,27,39,19,48,32,51,44,28,40,21,48,51,48,54,46,54,26,47
685,63,50,31,35,53,37,37,56,34,39,35,47,27,48,16,43,33,58,44,23,41,21,37,44,51,54,54,48,21,51
686,64,45,33,36,44,52,39,47,40,41,42,33,25,51,27,39,26,59,49,17,44,19,47,59,41,56,46,46,22,42
687,62,45,42,22,53,44,42,52,30,26,43,37,34,48,21,34,35,58,50,30,37,24,35,54,49,54,47,50,24,49
688,56,52,33,31,54,58,43,50,38,35,40,33,22,48,19,40,35,57,44,25,41,25,43,58,48,55,44,39,21,44
689,62,45,36,32,57,52,42,50,41,37,40,29,22,51,20,50,19,47,47,25,49,24,43,51,43,52,50,44,22,49
690,66,42,37,23,50,43,40,51,41,38,39,38,22,42,20,48,28,52,43,23,43,25,50,46,54,62,54,45,20,46
691,60,49,33,35,49,46,45,43,27,32,35,42,25,48,19,45,32,56,47,25,40,20,50,56,44,60,44,56,20,48
692,61,46,40,34,53,53,39,49,32,39,33,33,25,44,24,47,25,57,44,26,44,22,50,50,47,60,46,39,19,50
693,66,51,33,28,44,53,40,44,30,41,36,36,22,41,24,39,30,54,50,24,39,23,43,48,52,58,54,51,24,53
694,62,49,32,37,43,49,51,55,34,41,39,37,19,44,17,40,18,52,48,30,40,15,43,51,61,53,52,45,23,51
695,61,38,33,31,56,53,46,47,39,44,36,40,22,32,22,43,39,50,39,24,40,23,39,57,55,53,46,43,27,53
696,64,44,32,32,50,49,46,54,36,28,44,38,21,52,21,48,25,59,45,25,45,25,40,53,47,55,47,40,18,48
697,64,42,31,37,54,46,46,51,43,40,42,35,20,46,17,48,36,52,33,19,46,20,47,53,44,54,48,41,24,52
698,67,53,28,33,46,42,41,50,32,32,39,44,25,48,14,42,30,53,53,21,45,19,47,50,56,61,48,44,21,47
699,60,48,31,23,47,48,45,52,38,42,35,40,20,47,21,45,34,54,44,26,25,22,45,53,52,52,52,40,34,56
700,56,47,39,34,54,41,42,45,34,38,30,44,27,44,33,48,21,54,47,17,35,26,45,49,57,61,48,43,26,46
701,58,45,36,29,55,46,35,56,43,39,36,42,30,34,21,40,23,56,49,20,40,19,48,51,53,53,50,47,19,58
702,59,49,28,35,55,48,48,55,42,32,38,36,22,50,28,36,21,58,37,29,40,28,43,47,49,55,41,47,23,52
703,59,52,31,29,44,45,46,57,36,38,39,45,20,41,21,46,34,53,37,24,39,19,45,48,49,52,47,53,26,56
704,61,47,37,39,53,54,37,54,29,40,43,34,19,40,25,50,27,52,47,23,43,25,35,55,53,59,46,37,19,48
705,62,45,38,30,61,46,39,56,32,39,38,44,28,46,14,41,26,61,42,25,40,17,49,47,56,55,48,43,20,43
706,66,46,34,37,51,48,42,55,32,45,31,32,31,45,22,42,33,53,48,26,44,19,41,47,56,54,39,45,20,47
707,66,43,31,32,52,51,48,53,31,41,35,25,24,44,22,42,20,52,52,26,46,28,41,53,52,49,51,48,22,51
708,59,44,38,32,51,48,44,54,38,33,34,33,24,45,18,45,35,47,49,21,42,22,47,57,49,59,47,47,20,49
709,64,49,35,33,56,49,38,50,32,41,45,31,24,47,26,47,27,49,44,25,41,22,40,47,51,47,46,42,25,58
710,60,46,41,29,53,42,39,53,42,39,46,34,22,47,18,41,26,53,41,20,46,18,38,60,58,44,52,50,28,45
711,61,39,40,28,51,39,45,54,29,49,35,35,22,42,18,38,31,53,42,15,37,21,53,58,61,55,52,50,25,53
712,60,56,37,34,51,41,42,43,36,40,38,42,23,45,21,38,23,55,41,32,42,18,46,44,61,58,47,44,19,54
713,62,52,40,32,47,40,39,58,36,34,42,41,21,40,25,42,22,50,44,21,46,21,41,53,57,61,45,47,27,45
714,62,45,29,24,56,47,40,52,32,40,34,37,24,42,26,49,22,57,40,19,49,22,43,49,54,58,55,51,24,49
715,61,46,30,27,54,47,42,54,24,44,39,31,22,43,25,42,32,55,49,22,49,21,42,58,51,55,48,48,23,47
716,63,42,35,34,46,48,43,59,35,28,50,42,24,42,14,39,27,52,44,21,36,20,46,52,56,62,50,46,29,46
717,65,44,39,35,47,44,29,59,31,33,44,43,26,44,25,43,34,49,49,23,43,25,34,48,46,57,46,52,23,51
718,65,50,34,35,54,42,32,50,40,25,31,43,24,42,28,40,28,51,50,26,48,24,51,56,44,48,49,45,20,56
719,65,43,29,37,51,50,38,57,34,35,34,41,27,42,17,44,33,54,48,26,39,24,50,47,51,50,44,47,18,56
720,58,44,32,32,52,42,39,55,32,40,38,39,32,47,20,51,27,56,39,26,42,23,45,53,54,52,56,36,21,48
721,65,47,39,25,54,51,35,56,32,36,41,39,25,43,21,43,33,44,49,24,44,19,51,52,54,50,42,51,19,47
722,67,44,34,32,49,45,39,48,43,32,43,36,21,45,18,46,25,59,44,28,39,24,49,56,53,58,54,36,21,43
723,65,45,29,36,54,43,36,55,33,39,40,38,18,44,21,44,26,55,41,22,42,24,48,56,54,51,53,46,23,50
724,65,45,42,28,50,40,38,57,34,37,36,41,20,43,27,39,30,55,45,28,37,25,45,48,50,55,47,37,28,59
725,62,50,39,30,53,55,40,53,25,43,43,28,21,41,25,48,24,55,46,24,34,22,40,47,60,58,50,44,29,42
726,65,45,34,30,51,39,42,54,37,44,43,36,16,44,25,46,23,55,49,27,40,24,35,49,56,54,49,45,25,49
727,62,45,34,27,54,48,43,55,39,30,44,29,31,37,23,44,31,60,46,21,48,19,49,45,60,56,47,44,22,38
728,65,43,32,36,58,50,40,51,32,40,35,44,19,42,23,41,21,59,42,32,35,22,41,50,51,55,53,39,35,45
729,64,49,31,44,48,47,47,58,39,37,29,34,22,44,20,48,30,49,45,13,40,24,39,60,58,51,44,42,25,50
730,61,48,37,39,52,44,41,54,26,40,34,39,28,46,18,44,19,53,42,23,43,28,39,56,47,53,50,47,27,53
731,56,41,34,25,54,46,35,47,33,45,43,32,24,44,20,50,28,56,54,19,40,27,48,52,49,58,45,46,26,54
732,66,50,33,27,49,53,36,54,40,42,41,33,23,39,28,40,20,50,48,26,37,21,49,56,53,45,53,41,20,58
733,63,45,41,26,50,50,44,55,33,41,33,39,28,38,22,40,37,55,48,21,38,23,35,54,57,57,49,43,18,48
734,64,46,29,34,46,46,46,52,45,32,37,36,24,46,27,52,24,53,45,20,39,27,44,45,55,58,50,42,22,45
735,61,43,33,38,50,48,35,45,37,40,38,46,22,40,14,49,34,55,51,23,43,20,47,48,48,57,43,53,26,44
736,60,52,34,39,50,42,42,51,26,33,30,36,24,42,21,43,29,52,51,31,39,21,39,52,54,59,52,56,20,51
737,64,49,29,25,52,50,34,60,36,31,42,39,28,40,23,43,33,52,49,28,36,23,41,56,52,52,46,44,19,55
738,70,48,36,27,53,42,38,47,42,33,31,37,20,45,15,46,30,49,45,29,40,21,51,58,50,62,48,44,28,46
739,61,50,34,33,48,46,39,55,36,33,37,36,24,43,20,44,28,58,43,23,36,24,42,54,60,58,51,47,17,51
740,55,54,40,28,45,50,44,50,32,47,33,42,22,44,20,43,29,53,44,29,43,21,47,54,47,50,51,45,18,51
741,63,45,40,38,45,39,45,49,31,41,40,41,21,45,17,43,22,57,44,18,43,22,48,49,52,59,50,49,28,47
742,54,50,36,26,52,46,45,50,36,42,32,32,19,45,21,50,24,57,47,30,35,23,48,48,60,51,47,48,22,55
743,61,52,35,36,52,43,37,40,30,40,43,46,31,44,23,41,32,53,51,26,39,20,40,53,50,59,50,33,21,50
744,56,49,29,29,51,50,38,53,34,37,34,35,28,45,23,45,34,57,42,33,37,22,41,55,48,58,50,44,26,48
745,60,48,30,39,50,49,41,51,40,42,41,38,26,47,20,48,24,44,46,22,41,18,38,48,48,61,50,48,22,51
746,58,44,25,32,55,48,48,48,32,31,42,39,28,48,23,46,38,45,45,21,35,20,45,51,53,54,57,43,22,55
747,60,44,40,30,52,47,47,52,31,38,42,36,24,44,27,44,34,51,48,20,46,22,36,46,61,49,43,37,30,50
748,56,43,38,24,53,53,30,58,39,34,43,39,22,50,20,46,30,52,43,24,39,24,43,59,48,54,54,45,21,47
749,64,50,33,32,51,43,34,53,31,32,36,44,20,35,25,43,32,60,56,31,43,19,39,52,50,52,48,50,18,55
750,62,52,37,38,52,50,40,54,35,40,35,33,21,47,24,47,20,50,46,25,35,22,44,55,54,53,51,41,25,43
751,66,51,39,24,47,43,43,45,29,37,36,38,22,47,23,40,37,49,41,35,41,24,51,50,48,54,42,46,27,56
752,62,46,34,33,52,45,43,51,37,36,43,39,23,44,20,46,30,53,46,24,38,18,44,46,59,58,44,34,29,54
753,65,41,34,40,58,42,32,57,27,37,41,38,23,44,14,41,34,60,47,25,45,26,36,52,53,43,51,46,28,51
754,58,52,29,35,50,48,43,57,35,32,38,41,22,45,22,47,17,50,48,20,37,22,52,48,48,53,45,51,29,57
755,62,50,33,32,59,52,39,51,25,40,47,34,34,51,22,46,23,49,43,26,40,15,36,50,53,57,50,45,22,45
756,66,43,35,35,51,45,42,53,27,42,35,33,24,44,31,46,22,56,54,31,38,21,48,49,56,52,48,38,19,47
757,62,49,37,36,51,47,37,55,38,37,34,33,22,47,18,51,29,57,43,28,45,21,41,53,52,55,48,45,15,45
758,56,56,37,36,51,45,43,52,36,42,39,36,28,35,13,38,24,56,49,20,38,28,42,56,51,48,49,50,27,50
759,54,53,39,34,58,42,39,42,35,45,40,40,22,51,18,44,24,57,45,30,41,20,45,50,46,45,50,44,28,50
760,56,47,45,34,48,51,45,52,26,41,38,42,23,44,21,48,19,50,44,23,42,23,40,58,52,52,47,53,23,44
761,65,47,35,32,48,55,30,46,39,35,47,39,22,44,28,46,22,53,43,22,41,30,51,51,51,49,45,46,23,46
762,58,52,32,32,55,52,43,46,45,38,43,37,22,41,18,51,28,53,42,23,42,24,40,43,53,55,39,51,24,49
763,64,50,34,33,51,51,38,55,31,35,40,41,25,40,20,44,29,57,40,24,38,25,44,55,52,57,42,41,24,51
764,62,49,38,32,51,46,49,46,41,39,35,41,26,43,15,39,21,51,44,23,26,26,50,50,56,58,47,52,23,52
765,60,49,39,34,53,46,46,52,43,34,45,39,17,39,23,44,22,49,43,25,37,22,45,47,49,55,46,53,22,53
766,58,48,36,37,47,36,45,48,43,37,44,40,21,36,26,43,28,53,46,27,40,23,42,55,52,60,44,43,22,51
767,56,46,36,28,53,50,44,54,36,31,38,34,24,42,33,41,26,49,41,20,44,30,36,52,54,54,53,47,20,59
768,63,49,26,35,51,50,34,56,33,45,39,28,25,36,17,49,31,55,44,27,39,27,47,57,52,53,48,43,23,49
769,67,46,39,34,56,46,45,50,34,37,42,31,20,47,19,42,24,52,48,23,45,19,40,50,58,55,49,45,25,43
770,66,56,20,30,51,47,48,41,33,44,42,42,19,50,14,45,33,53,51,24,38,22,45,50,56,44,47,44,28,48
771,58,38,36,29,52,49,40,53,29,37,43,41,26,37,17,44,35,54,45,29,50,21,39,54,51,58,45,39,28,54
772,65,54,38,32,49,50,39,53,27,35,39,38,28,44,19,47,26,51,43,22,41,16,42,53,52,58,51,48,23,48
773,66,38,44,24,54,48,37,54,27,42,39,36,21,41,19,41,29,47,45,21,45,22,50,52,47,63,52,51,24,52
774,67,48,30,30,48,48,41,43,35,35,43,32,28,42,18,41,30,53,49,25,39,30,39,54,52,60,52,46,22,51
775,59,52,32,33,46,47,36,54,34,46,37,36,37,43,21,45,31,41,42,19,36,24,42,53,57,60,48,49,20,51
776,57,49,31,40,51,48,34,48,40,46,33,43,22,41,22,40,28,60,42,23,44,19,41,48,51,54,58,41,22,55
777,59,31,42,34,50,55,36,55,29,36,37,47,32,37,20,46,31,48,41,29,44,19,46,56,54,55,49,49,22,42
778,63,45,32,36,43,35,34,57,30,41,40,45,32,52,17,51,36,52,36,23,36,23,38,51,54,57,50,45,25,52
779,59,43,39,32,49,48,42,55,39,36,41,37,28,46,21,44,17,59,50,27,34,24,45,51,52,62,47,37,22,45
780,60,51,35,30,52,50,44,57,30,42,32,27,25,39,24,38,25,49,47,19,41,26,52,55,51,52,45,54,25,54
781,59,49,46,33,55,47,40,55,34,44,36,34,18,46,20,41,22,59,41,26,32,37,40,51,51,48,44,48,24,51
782,60,48,34,29,53,46,36,58,30,29,35,45,24,46,22,42,34,50,51,22,38,29,47,55,51,53,48,43,24,49
783,63,50,29,34,55,49,33,46,30,41,37,31,23,45,16,48,29,53,46,32,43,23,42,57,53,52,54,43,23,51
784,67,51,36,30,49,47,48,41,37,44,44,31,18,48,17,48,28,46,47,26,39,27,49,44,55,52,49,39,28,46
785,63,47,35,27,44,45,44,51,42,41,35,39,19,42,19,42,24,55,44,26,47,22,53,54,57,59,48,43,19,45
786,60,49,36,30,55,49,42,50,35,42,36,35,27,42,18,48,24,49,47,18,43,26,37,45,52,54,52,55,23,52
787,61,54,39,24,49,51,44,56,45,34,36,37,20,41,19,40,31,60,41,23,36,24,42,47,46,57,50,50,22,52
788,62,47,38,31,45,46,46,49,44,37,36,35,27,37,23,48,32,57,48,18,38,25,42,48,53,55,42,41,29,52
789,67,45,39,34,54,36,41,49,31,37,30,37,24,41,19,38,33,53,48,24,38,20,39,55,52,59,57,52,24,55
790,61,48,28,28,53,40,39,57,35,42,38,36,26,46,16,49,29,57,45,23,42,20,44,46,54,58,53,47,24,47
791,66,42,22,32,50,45,48,47,37,40,32,40,18,52,28,42,29,51,46,27,43,29,34,51,48,55,49,47,22,59
792,64,46,38,42,54,46,41,55,35,39,39,41,26,47,11,46,27,53,43,22,42,24,39,52,46,56,50,41,24,42
793,56,43,34,35,47,45,35,52,37,38,49,39,18,43,25,52,39,59,41,23,34,24,35,57,50,56,50,47,22,46
794,57,41,35,35,52,50,43,52,33,42,43,38,24,47,21,47,30,52,37,20,42,25,41,52,47,54,47,48,23,53
795,63,43,27,38,49,40,44,49,32,45,33,40,26,42,18,41,38,56,41,22,49,21,49,56,45,49,57,48,19,51
796,58,48,36,38,46,52,45,54,41,37,50,38,18,40,16,39,30,57,42,21,40,22,41,55,54,53,46,41,28,45
797,58,49,39,30,48,49,43,47,33,32,39,42,22,56,12,40,24,50,42,31,44,20,41,49,57,60,47,48,30,49
798,59,45,27,43,57,52,40,47,42,33,41,33,20,45,16,51,24,56,46,24,44,20,46,58,51,56,46,47,16,46
799,61,45,36,33,46,48,41,59,31,43,38,37,26,40,17,45,29,51,50,27,50,20,36,56,59,51,49,40,19,48
800,61,49,46,32,51,45,41,50,40,42,34,34,19,51,20,38,31,45,45,26,42,20,43,44,54,56,55,48,23,46
801,63,48,41,39,49,53,37,47,28,37,45,36,21,45,29,47,22,50,35,24,40,31,51,57,44,49,47,48,22,46
802,65,47,31,38,44,41,46,46,40,36,40,43,25,32,18,54,35,53,46,22,38,15,45,52,53,49,54,50,20,53
803,68,42,37,34,48,47,43,50,33,38,40,33,20,46,23,49,35,48,50,24,35,26,46,45,48,56,47,45,20,55
804,61,46,36,39,52,51,38,50,36,40,44,34,24,40,18,43,27,52,37,25,45,21,46,55,53,51,49,46,22,50
805,63,51,35,35,52,46,47,52,44,37,37,30,26,44,22,40,25,51,49,21,36,20,44,50,64,52,45,43,22,48
806,61,49,35,33,54,42,41,51,27,42,38,43,26,39,26,45,34,61,41,21,36,23,40,49,50,57,43,49,25,50
807,64,51,33,30,45,50,39,45,43,39,42,43,22,35,21,53,25,53,41,23,44,25,44,46,46,56,46,42,29,56
808,68,43,36,34,49,48,40,49,37,37,39,32,28,46,19,43,38,56,41,23,33,21,48,54,55,56,49,39,21,49
809,63,46,30,35,52,43,37,50,31,36,44,37,24,43,22,45,20,54,50,20,43,21,49,57,49,59,42,53,20,56
810,70,48,28,35,39,47,43,51,41,35,37,40,24,44,31,50,29,51,40,21,52,28,34,50,54,49,50,43,23,44
811,60,51,35,34,50,56,48,48,39,33,42,43,28,40,23,47,25,50,38,20,37,21,44,47,49,58,43,51,24,47
812,62,43,38,26,54,44,41,44,32,34,39,41,25,46,29,48,32,60,41,21,40,17,44,51,54,57,47,50,20,51
813,66,45,40,28,52,46,44,54,44,40,32,32,29,35,18,43,27,49,39,18,40,31,56,57,50,48,45,47,27,49
814,64,43,27,35,46,52,47,58,36,34,39,36,32,36,18,45,28,49,42,25,41,18,43,43,50,63,51,45,29,56
815,65,41,41,31,50,41,46,52,42,33,40,33,20,48,28,46,24,51,39,20,42,20,50,54,53,58,48,47,26,42
816,63,49,38,21,41,52,35,51,39,29,37,37,27,53,21,43,29,57,48,31,38,26,34,55,58,48,52,42,26,51
817,64,46,25,34,51,49,53,55,36,39,40,33,25,42,26,48,17,57,41,18,45,29,38,51,52,55,51,48,21,42
818,58,43,36,32,54,50,42,47,43,39,43,35,22,34,17,36,27,59,47,28,39,20,44,51,57,58,52,45,23,50
819,66,50,32,30,51,52,41,46,29,38,41,40,19,42,17,42,23,55,51,31,34,20,35,45,54,61,47,57,32,50
820,66,49,29,35,48,50,41,50,38,40,44,33,17,45,33,42,26,54,36,22,45,19,43,54,54,58,47,47,17,49
821,65,40,36,30,63,48,38,54,34,34,33,36,21,40,23,39,21,58,48,29,45,22,46,54,46,57,51,42,29,49
822,66,48,39,33,49,49,44,52,34,46,38,33,24,43,20,42,28,50,38,27,45,21,46,44,53,52,45,36,37,49
823,61,52,37,32,58,45,48,51,37,34,36,38,29,42,15,45,29,53,48,17,39,27,48,52,46,56,44,41,25,46
824,62,35,29,37,52,44,38,55,35,38,45,42,25,43,22,47,25,56,44,23,39,24,49,53,49,57,39,53,20,51
825,60,41,31,26,54,52,42,52,35,41,39,38,25,43,22,49,34,56,43,22,43,22,44,56,44,59,47,38,27,46
826,64,40,38,35,49,49,40,49,35,31,27,43,28,45,23,50,32,55,43,33,41,18,47,51,57,53,40,53,17,45
827,50,43,45,28,45,48,34,53,31,45,35,35,19,37,22,41,23,62,53,20,44,25,53,56,60,53,53,46,25,47
828,59,54,31,24,45,48,39,52,29,38,41,43,25,40,18,52,24,60,53,25,41,22,47,49,55,53,45,48,23,48
829,69,49,35,29,42,46,41,49,30,27,46,40,21,44,21,45,33,57,48,27,42,23,40,50,55,50,45,50,23,54
830,61,52,35,36,49,50,38,52,38,36,30,38,22,50,19,46,33,54,45,27,41,15,43,54,47,58,50,39,22,51
831,61,46,33,27,52,40,42,50,34,28,34,35,27,52,23,51,26,52,47,19,44,25,48,50,45,59,53,41,30,57
832,62,53,34,34,52,42,50,55,32,40,47,39,21,38,24,45,28,52,41,19,36,19,50,53,60,53,45,33,21,53
833,62,41,37,34,48,53,41,61,35,35,35,34,21,48,27,49,21,54,46,24,45,22,51,49,51,45,45,47,23,47
834,65,52,27,29,48,47,43,49,28,39,44,40,20,39,24,48,27,50,52,14,38,25,48,47,56,61,50,47,22,52
835,60,50,25,37,54,48,35,50,35,44,43,39,25,46,29,53,29,49,45,31,36,23,46,45,50,49,47,40,24,44
836,65,45,23,33,53,51,47,46,31,42,34,45,29,53,25,44,32,49,49,25,41,21,40,47,48,59,42,47,23,42
837,63,50,31,36,52,48,39,52,33,42,43,40,24,45,19,48,37,47,50,31,36,17,48,50,49,49,45,40,20,47
838,62,45,27,37,42,44,42,49,31,40,32,39,24,43,24,50,32,54,45,17,42,30,51,54,53,51,52,41,26,52
839,63,46,32,35,51,45,40,55,39,35,40,32,26,41,21,44,33,54,42,16,41,19,51,51,55,55,51,42,19,57
840,61,50,38,32,56,48,41,52,35,38,39,43,25,44,21,44,27,51,41,19,43,25,29,44,50,56,52,53,23,51
841,65,56,32,29,49,45,40,49,27,42,38,31,22,43,29,49,24,57,50,27,35,24,36,50,57,58,51,48,19,49
842,62,47,24,30,55,48,45,53,43,36,45,44,25,41,24,39,29,57,47,20,43,20,35,50,51,56,53,41,23,45
843,61,50,42,32,44,39,45,52,34,39,34,47,22,48,13,51,24,58,38,18,39,26,47,54,53,53,47,41,27,53
844,59,47,36,30,49,45,40,54,36,27,42,38,22,41,16,46,26,55,48,22,45,26,46,56,49,59,48,54,20,49
845,57,41,42,23,55,48,41,54,37,44,42,43,21,40,21,44,22,57,40,17,42,20,47,48,54,55,47,54,25,50
846,62,47,31,31,61,45,41,54,34,39,41,41,26,43,21,46,30,59,42,29,34,17,44,55,45,48,54,44,15,52
847,57,48,41,32,50,49,46,48,43,32,37,30,18,42,19,45,31,52,40,19,47,27,43,53,54,60,44,51,24,49
848,67,45,42,27,54,49,51,51,37,36,46,38,22,38,25,37,23,53,48,24,41,20,39,51,44,55,51,42,19,56
849,61,46,34,38,47,35,47,53,26,40,44,40,20,41,27,49,23,58,47,23,39,24,41,55,42,54,58,45,23,51
850,56,50,37,32,51,52,41,48,30,39,38,38,27,43,22,48,28,56,40,21,41,23,48,58,55,58,44,44,21,42
851,61,51,28,32,55,47,43,45,45,34,36,35,19,45,25,41,18,52,47,19,43,19,49,59,58,57,42,44,38,44
852,63,50,34,37,51,43,43,45,39,36,37,41,21,48,25,47,31,49,47,26,36,26,40,45,49,54,45,47,21,55
853,61,50,30,35,45,48,41,51,35,35,38,40,26,46,25,42,28,51,45,21,40,28,46,49,52,52,50,49,20,52
854,64,51,30,33,48,46,42,45,34,39,37,44,22,46,16,52,35,57,48,22,44,14,42,54,48,54,44,46,27,47
855,59,47,34,38,40,49,40,53,34,44,39,33,27,44,17,47,26,54,48,30,47,21,47,54,52,51,46,41,23,46
856,58,50,36,25,51,46,40,63,31,41,32,39,28,48,21,42,29,58,47,25,38,18,52,58,40,55,47,42,20,51
857,63,51,39,25,55,48,42,51,36,34,39,45,24,35,13,51,30,44,46,23,46,26,45,48,51,58,53,42,22,46
858,63,50,32,29,56,36,38,58,34,45,37,41,23,45,24,44,30,44,48,25,46,26,35,49,47,58,49,48,21,50
859,67,49,26,38,53,42,39,51,28,40,38,33,25,46,18,41,29,57,37,22,41,21,54,54,56,57,52,41,23,53
860,58,48,40,22,49,43,35,60,31,43,40,34,28,36,23,49,21,54,38,23,42,19,46,57,55,53,53,50,32,49
861,67,47,36,37,51,51,34,49,30,38,37,27,21,48,18,41,28,57,41,30,45,19,42,55,50,58,44,48,27,55
862,52,45,39,29,44,42,40,53,38,42,37,36,21,37,22,49,31,51,42,21,46,19,51,52,55,57,55,47,22,56
863,57,44,38,34,52,49,39,48,32,44,44,36,20,41,27,43,30,55,40,22,36,23,45,54,55,56,53,42,21,51
864,62,39,29,37,55,43,46,46,35,47,32,33,25,52,20,47,26,55,40,26,48,26,49,51,47,56,45,39,26,49
865,61,47,40,24,51,48,46,57,35,37,37,35,26,46,16,41,20,52,41,24,43,18,45,53,54,58,48,49,26,53
866,65,46,33,30,43,48,46,44,30,35,42,37,17,44,30,52,28,48,39,34,42,32,46,54,55,56,43,39,22,51
867,67,49,33,33,56,45,40,51,45,45,39,31,24,39,16,45,33,55,39,26,40,25,40,53,55,48,44,47,16,52
868,65,44,36,34,46,43,41,48,28,33,32,41,28,49,22,42,29,60,46,19,44,24,43,58,48,54,48,44,29,53
869,61,48,33,29,55,51,39,48,46,29,38,36,31,46,24,46,30,52,48,21,42,23,45,49,52,51,41,45,22,50
870,60,43,37,37,50,47,46,45,27,40,37,40,27,41,20,46,26,59,46,21,44,21,47,52,55,46,53,45,19,54
871,63,54,29,41,43,47,38,57,37,27,38,39,25,48,22,49,30,53,46,26,38,28,43,46,49,50,39,47,24,55
872,63,44,32,27,53,48,40,49,40,39,44,37,29,48,18,44,24,60,44,16,37,20,48,53,49,60,47,45,30,43
873,60,41,38,32,55,49,36,49,31,41,36,33,29,49,19,52,34,58,51,17,41,26,49,55,46,47,46,42,23,46
874,66,47,30,31,47,55,39,43,45,41,42,33,22,35,20,52,25,52,44,21,45,23,44,52,52,52,49,53,21,50
875,64,48,32,38,40,46,44,55,33,39,36,45,25,41,22,42,31,60,48,24,44,24,41,44,46,54,54,41,16,54
876,64,43,36,37,52,50,34,49,32,38,44,36,26,42,26,50,26,50,53,29,35,18,45,52,52,58,44,48,16,46
877,59,41,34,34,46,49,41,48,37,40,30,39,25,48,20,41,22,54,42,36,43,24,47,56,47,54,49,51,18,56
878,66,41,34,32,53,48,41,52,34,36,41,38,23,39,26,45,25,59,50,28,33,18,43,51,57,52,49,44,23,50
879,61,46,30,24,55,40,39,49,36,44,34,35,33,51,20,54,25,52,52,28,45,20,47,55,49,52,47,37,20,51
880,64,48,40,32,50,55,40,48,33,31,42,40,22,44,31,45,26,53,44,26,34,25,49,50,56,55,39,45,22,42
881,66,49,37,23,49,52,40,53,37,34,37,40,28,36,16,40,23,50,39,28,36,26,48,54,60,59,52,42,27,50
882,66,46,25,33,53,36,39,48,36,44,35,40,27,34,33,46,29,55,39,26,41,27,47,57,51,54,50,46,18,50
883,69,42,31,36,51,48,37,54,35,33,37,46,20,45,14,46,38,54,37,31,40,22,46,46,61,55,49,47,26,35
884,63,47,33,27,58,50,39,61,33,41,33,41,28,46,25,48,23,49,50,20,46,27,42,48,41,50,38,49,23,52
885,60,51,37,29,56,50,37,50,29,42,41,41,23,31,24,41,30,58,51,21,43,14,40,53,54,56,48,52,20,49
886,66,49,37,31,45,43,41,51,32,36,38,38,25,46,26,46,32,59,43,20,42,22,38,49,44,60,51,48,24,49
887,57,51,33,29,51,49,37,56,32,37,36,36,25,36,20,44,32,55,48,33,40,23,45,48,50,63,50,44,22,49
888,68,46,37,38,47,44,46,53,37,39,29,28,26,51,26,39,24,59,43,31,41,19,38,48,52,57,49,44,25,47
889,63,45,41,31,54,41,38,47,38,37,44,37,23,44,22,38,33,53,43,19,41,19,53,51,52,54,47,48,25,50
